5399;рис или дикий;337
5400;кукуруза и горошек зеленый консервированные;75
5401;рыба консервированная в собственном соку
5402;ягоды замороженные (смесь)
5403;фасоль белая консервированная;328
5404;мясо куриное вареное;405
5405;кокосовое молоко консервированное;60
5406;соус рыбный тайский;93
5407;шампиньоны с нераскрытой шляпкой;27
5408;белый хлеб;206
5409;батон французский;206
5410;лук-порей мелко рубленый;18
5411;творог или йогурт;51
5412;консервированные помидоры;20
5413;цедра 1/2 лайма
5414;рис тайский ароматный;337
5415;лист. лайма
5416;цедра и сок лимонный;30
5417;морковь большая;33
5418;филе трески или мерланги
5419;помидоры 2-3 шт или томатная паста;20
5420;копченая рыба (треска, пикша, сайда, серебристый хек, морской окунь, скумбрия, палтус и др.);95
5421;укроп измельченный и зелень;30
5422;цветки одуванчика желтые
5423;свинина (мякоть) тушеной;265
5424;орехи бразильские;650
5425;осетр или белуга
5426;рыбная мелочь;320
5427;рассол капустный
5428;зеленый горошек свежий;75
5429;мякоть козлятины вареная
5430;колбаски (сосиски или сардельки);160
5431;помидоры, нарезанные мелкими кубиками;20
5432;лук мелко нарезанный
5433;сок 4-5 лимонов;30
5434;кинза мелко нарезанная
5435;катык или кефир;60
5436;перец черный горошком, соль, лавровый лист
5437;кинза, мята, зелень базилика и укропа рубленые;30
5438;морковь и репа;56
5439;капуста белокочанная нашинкованная;23
5440;орешки кедровые отварные
5441;говядина, нарезанная кубиками;180
5442;сало топленое топленое;885
5443;зелень для супа;41
5444;колбаса (2- 4 вида);250
5445;корень петрушки (по желанию);23
5446;сок яблочный или апельсиновый;45
5447;телятина (говядина);180
5448;мясопродукты копченые;405
5449;печенье крекер
5450;филе лосося или семги;145
5451;фарш соевый;200
5452;вода или овощной отвар
5453;пюре картофельное быстрого приготовления;60
5454;ростки соевых бобов
5455;кинза, укроп;30
5456;приправа "Букет гарни"
5457;кинза, зеленый лук;18
5458;оливки зеленые;115
5459;кинза, петрушка, базилик;23
5460;лавровый лист, перец горошком
5461;телятина или баранина;316
5462;зелень или сыр;370
5463;перец чили сушеный красный
5464;бобы свежие, очищенные
5465;фасоль черная, отварная;328
5466;отвар фасоли
5467;горох турецкий, консервированный;280
5468;хлеб нарезанный и обжаренный;206
5469;горох сухой желтый;280
5470;горох сухой зеленый;280
5471;горох турецкий;280
5472;морковь отварная и нарезанная;33
5473;сало, топленое;885
5474;цветки тыквы, очищенные и нарезанные
5475;бульон куриный или говяжий;30
5476;сладкий перец консервированный красный;19
5477;Для шариков:
5478;сало, нарезанное;770
5479;банан не очень спелый;90
5480;чили сладкий
5481;лимоны;30
5482;зелень, измельченная;41
5483;чеснок очищенный и нарезанный;60
5484;тортильи кукурузные сырые;369
5485;тортильи нарезанные и обжаренные
5486;чили анчо, вымоченные в воде 10 мин.
5487;чили анчо, нарезанные и обжаренные
5488;помидоры красные;20
5489;чили гуахильо
5490;чили серрано, консервированный
5491;чили чипотле, консервированный
5492;яйцо вареное и измельченные;65
5493;бульон от варки раков;75
5494;креветки сушеные;85
5495;горох турецкий отварной;280
5496;горох турецкий, вымоченный;280
5497;кальмары свежие;75
5498;зелень, чабрец и кинза;41
5499;грудинка баранья копченая;475
5500;казы
5501;щавель рубленый;27
5502;кукуруза (сорт
5503;зелень кинзы и базилика;41
5504;крабы мороженые;70
5505;говяжья рулька
5506;ягненок (шейка)
5507;квас несладкий
5508;колбаса вареная или ветчина;365
5509;зеленый лук, петрушка, укроп;18
5510;смесь восточных пряностей
5511;корка лим.
5512;бамбук
5513;кориандр измельченный
5514;грибы китайские черные, сушеные;25
5515;сало баранье, топленое;885
5516;кости для бульона;30
5517;бамия мелкая
5518;зелень базилика, петрушки и кинзы;23
5519;мята мелкорубленая
5520;кости (для бульона);30
5521;репа и лук репчатый;66
5522;морковь и картофель;93
5523;простокваша или сметана;59
5524;верблюжатина
5525;зелень и шалфея;41
5526;шафран имеретинский
5527;крупа пшеничная мелкая;352
5528;мука или овсяная;348
5529;мацун
5530;зелень кинзы и мяты;41
5531;нут или горох лущеный;280
5532;алыча свежая;38
5533;сакэ
5534;мисо
5535;шпинат припущенный;16
5536;грибы рубленные
5537;мицуба
5538;смесь молока и сливок
5539;Для баурсаков:
5540;сало топленое для обжаривания;885
5541;патыр черствый
5542;трепанги сушеные
5543;грудинка свиная, копченая;475
5544;мякоть крабов вареная;70
5545;трепанги
5546;сахар, соль;295
5547;корень и листя сельдерея
5548;корень и лист. петрушки;23
5549;приправы
5550;зелень шпината;16
5551;сливы желтые (альбухара);44
5552;кости бульонные;30
5553;зелень эстрагона изчельченная;41
5554;нут или горох лущенный;280
5555;зелень кинзы ил укроп;30
5556;урюк
5557;зелень базилика и петрушки;23
5558;овощной отвар (вода)
5559;кабачки (тыква);18
5560;крупа (перловая, овсяная, рисовая);374
5561;крупа перловая (овсяная, ячневая, рисовая);374
5562;бульон грибной (вода);30
5563;крупа манная (рис);337
5564;бульон мясной (вода);30
5565;грибы белые (шампиньоны, подосиновики);25
5566;грибы белые (подберезовики, подосиновики);30
5567;рис, саго или макаронные изделия;350
5568;смесь овощная (морковь, цветная капуста, шнитт-лук, корень сельдерея);51
5569;отруби пшеничные
5570;сыворотка молочная
5571;соль (если бульон не соленый)
5572;горбуша без головы
5573;судак (любая другая белая или красная рыба);43
5574;баранина (грудинка, корейка);316
5575;Для лепешек:
5576;фарш из нежирного мяса;200
5577;зеленый горошек молодой;75
5578;кабачок или тыква нарезанные;18
5579;фасоль вареная или консервированная;328
5580;перец стручковый красный
5581;порошок шафрана
5582;курица, порезанная;135
5583;лук среднего размера;18
5584;картофель рассыпчатый;60
5585;лук небольшие;18
5586;зелень (предпочтительнее;41
5587;филе тилапии
5588;тешки копченой рыбы
5589;пельмени маленькие или равиоли
5590;орзо
5591;мякоть нежирной баранины
5592;мякоть ягненка нежирная
5593;кости бараньи
5594;сало баранье (курдюк);770
5595;барбарис сушеный
5596;сладкий перец консервированный;19
5597;кукурузные зерна консервированные;369
5598;ягоды (черника, брусника, голубика или ежевика);45
5599;ракушки мелкие
5600;кервель измельченный
5601;кукурузные зерна;369
5602;приправа гарам масала
5603;жгучий перец молотый
5604;бульон овощной или куриный;30
5605;лапша или вермишель
5606;кинза нарезанная
5607;майоран нарезанный
5608;мука или манная крупа;348
5609;филе морской рыбы без кожи
5610;креветки королевские неочищенные;85
5611;морской коктейль замороженный
5612;рожки
5613;гренки с чесночным соусом
5614;фасоль стручковая замороженная;328
5615;цедра 1/2 апельсина;45
5616;фасоль консервированная (зерна);328
5617;бекон нежирный
5618;гренки чесночные
5619;мякоть копченой курицы;135
5620;травы прованские
5621;макароны мелкие;350
5622;бульон овощной (можно из кубика);30
5623;смесь мясного и грибного бульонов;30
5624;бульон мясной или грибной;30
5625;сосиски говяжьи;235
5626;печень трески;100
5627;кукуруза замороженная
5628;имбирь свежий (корень)
5629;зеленый лук с луковичками;18
5630;горох лущенный;280
5631;лук-порей (белая часть и немного зелени);18
5632;сливки (по желанию)
5633;филе лосося холодного копчения;145
5634;филе копченой трески, морского окуня, сайды или хека
5635;картофель рассет;60
5636;колбаса по-итальянски, нрезанная кубиками;250
5637;цуккини нарезанные;16
5638;помидоры в собственном соку;20
5639;свежие сырные тортеллини;370
5640;шпинат замороженный, рубленный;16
5641;картофель, очищенный и нарезанный кубиками;60
5642;редис, нарезаный ломтиками;16
5643;орешки кедровые жареные
5644;грудка индейки
5645;перец чили красный молотый
5646;кимчи (острая квашеная капуста);28
5647;зелень, сельдерей;41
5648;зеленый лук (порезанный);18
5649;горошек (замороженный);75
5650;ветчина (не копченая);365
5651;гусь или утка;300
5652;картофель, нарезанный небольшими кубиками;60
5653;сметана (или сливки);115
5654;креветки (панцири сохранить);85
5655;помидоры без кожицы и семян,;20
5656;зелень кориандра, нарезанная;41
5657;сыр проволоне;370
5658;колбаса свиная (лингиса);250
5659;корень петрушки, нарезанный небольшими кусками;23
5660;лук репчатый небольшими кусками;43
5661;бульон куриный, разведенный в стаканах кипящей воды;30
5662;тыква (без кожуры и семян), нарезанная соломкой;20
5663;миндаль, поджаренный и нарезаный тонкими ломтиками;600
5664;желток яичный сырой
5665;цикорий, нарезанный соломкой
5666;корейка копченая, нарезанная кубиками;430
5667;корень петрушки, измельченный;23
5668;цыпленок (крупный)
5669;помидор (без кожицы и семян);20
5670;креветки и промытые;85
5671;помидоры очищенные -5 шт;20
5672;грибы (белые, маслята, шампиньоны) нарезанные;25
5673;корень сельдерея и петрушки с зеленью;23
5674;мука или кукурузная;348
5675;кольраби, порезанная тонкими ломтиками
5676;грибы, порезанные ломтиками;25
5677;чабер рубленый
5678;мясо лося (грудинка);475
5679;сыр имеретинский (адыгейский);370
5680;горбуша натуральная (банка)
5681;горбуша (филе на коже)
5682;рыба целиком (судак, форель, семга, горбуша и т.д.);43
5683;фасоль овощная (стручки);328
5684;шпинат или салат;11
5685;фасоль или горох лущеный;280
5686;вермишель или лапша домашняя
5687;крупа рисовая (перловая);342
5688;или пшено (овсяная, пшеничная крупа);374
5689;или чечевица;310
5690;грудинка свиная копченая (со шкурой без костей);475
5691;сало с мясом;770
5692;бульон из говядины;30
5693;огурец большой;15
5694;сало-сырец;770
5695;крупа перловая или пшено, овсяная, пшеничная, рисовая;374
5696;или крупа манная
5697;бекон с прослойками жира
5698;говядина вареная мякоть;180
5699;чили-приправа
5700;клюква свежая;33
5701;рыба филе без костей
5702;баранина без костей;316
5703;морковь крупная;33
5704;бульон с копченостями;30
5705;рыба пресноводная, филе
5706;рыба пресноводная
5707;тыква очищенная;20
5708;свинина мякоть с прослойкой жира;265
5709;масло для жаренья и клецек;900
5710;молоко (вода, бульон) для клецек;60
5711;бульон рыбный (можно из кубиков);30
5712;стерлядь или осетрина обработанная
5713;зелень, соль, перец горошком;41
5714;бульон китайский;30
5715;грибы сухие шиитаке;25
5716;креветки 3 крупных и 25 г мелких сухих креветок;85
5717;хлебные крошки свежие;206
5718;семена укропа или фенхель для оформления;30
5719;молоко сгущенное без сахара или сливки;60
5720;бекон без кожицы
5721;лук зеленый для оформления;18
5722;лук зеленый и кунжутное масло для оформления;18
5723;мята и лимон;30
5724;булка французская
5725;судак свежий или свежезамороженный;43
5726;бульон рыбный (рец. "Рыбный бульон (2)" );30
5727;окунь морской без головы потрошеный;95
5728;бульон говжяий;30
5729;бульон мясной из кубиков;30
5730;перец черный молотый для капусты и для омлета
5731;молоко для супа;60
5732;сыр гауда -100 г;370
5733;сок виноградный светлый;70
5734;сливки 35%-жирности
5735;абрикосы мягкие;47
5736;орехи толченые;650
5737;кукуруза сладкая консервированная
5738;или капуста цветная;18
5739;лук зеленый (используется только белая часть);18
5740;карп неразделанный;46
5741;коренья (морковь, путрушка, сельдерей);33
5742;булка для гренков
5743;мясо с костью (говядина, телятина);180
5744;севрюга обработанная;137
5745;рыба речная (окуни, ерши)
5746;мясо рубленое и мясной фарш (смесь);200
5747;овощи (морковь, капуста, петрушка, репчатый лук);99
5748;овощи (белокочанная и цветная капуста, зеленый горошек, лук-порей и т.п.);93
5749;лук репчатый сладкий;43
5750;грибы (маслята, белые грибы, сыроежки);25
5751;яйцо сырое;65
5752;сахар для супа;295
5753;кефир обезжиренный;60
5754;перец зеленый и красный болгарский;19
5755;перец черный молотый и уксус 6%-й;11
5756;паприка и перец черный молотые
5757;лук репчатый с зеленью;43
5758;йогурт несладкий;51
5759;курица средняя;135
5760;говядина (нежирная грудинка);180
5761;рис дробленый;337
5762;фасоль стручковая свежая;328
5763;субпродукты куриные
5764;курица (рубцы);135
5765;мясо кролика;115
5766;перец красный и черный горошком
5767;или сушеная
5768;бульон мясной, куриный или грибной;30
5769;фасоль красная и белая консервированная;328
5770;скумбрия копченая (филе)
5771;сало копченое с прожилками мяса;770
5772;смесь овощей замороженная
5773;горох сушеный зеленый лущеный;280
5774;морковь целая;33
5775;окорок или бекон;202
5776;фасоль белая зерновая;328
5777;окорок или бекон;202
5778;горошек зеленый лущеный свежий или мороженый;75
5779;вода или белый бульон;30
5780;перец сладкий, зеленый, желтый;19
5781;масло, маргарин или растительное масло;745
5782;молоко (или 25 мл сливок);60
5783;бульон или консоме;30
5784;шампиньоны или замороженные "Снежана";27
5785;сливки-е
5786;бульон даши;30
5787;плотный тофу
5788;грибы шиитаке нарезанные;25
5789;коричневый мисо
5790;лук зеленый тонко нарезанный;18
5791;лимонный сорго;30
5792;молодые листья тамаринда
5793;имбирь (галангал)
5794;сок лайма свежевыжатый
5795;мясо, нарезанное кубиками;405
5796;грибы китайские белые сушеные;25
5797;петрушка сушеная;23
5798;сыр Дор Блю;370
5799;кубики бульонные куриные;30
5800;шерри
5801;уксус ароматизированный вишней;11
5802;каштаны отварные
5803;сыр плавленый с грибами;370
5804;хлеб чурек;206
5805;сыр с голубой плесенью (например, рокфор);370
5806;тимьян и душица
5807;хлеб пшеничный или ржаной;206
5808;рыба сушеная (сущик)
5809;рыба потрошеная без головы
5810;зелень чабреца, укропа и кинзы;30
5811;перец белый, имбирь молотые
5812;зелень, зеленый лук;18
5813;перец сладкий, печеный, крупно нарезанный;19
5814;капуста белокочанная или шпинат;23
5815;окунь морской или другая морская рыба;95
5816;лист. лопуха
5817;перец жгучий рубленый
5818;сухофрукты (изюм, чернослив, курага);270
5819;филе трески (пикши, камбалы или морского окуня)
5820;бобы соевые
5821;сок яблочный с мякотью
5822;Для тостов:
5823;багет
5824;бульон мясной или куриный холодный;30
5825;хлеб деревенский или чьябатта
5826;чечевица вареная;310
5827;лук-резанец или зеленый рубленые;18
5828;перец черный молотый соль
5829;желтки
5830;сардельки вареные;160
5831;горбуша вареная
5832;чабрец сухой
5833;кубики бульонные говяжьи;30
5834;шейки омаров
5835;цедра тертая 2 лимонов;30
5836;филе вареной рыбы
5837;зелень петрушки и эстрагона;23
5838;смесь овощная свежемороженая
5839;салат радиччио;11
5840;перец пепперони
5841;эндивий
5842;вешенки вареные
5843;горошек консервированный;75
5844;растительное масло или майонез (по желанию);625
5845;приправа для салата SantaMaria
5846;капуста пекинская молодая;23
5847;зелень базилика рубленная;41
5848;капуста белокочанная или листья зеленого салата;23
5849;сок грейпфрута;30
5850;смесь салатных лист.;11
5851;подсолнечное масло нерафинированное;900
5852;картофель, отваренный и нарезанный кубиками;60
5853;кресс-салат (только лист.);11
5854;брокколи разделенные на соцветия
5855;морковь, крупно натертые;33
5856;каштан, поджаренный
5857;яблоки (без кожицы),;45
5858;редис, нарезанный тонкими кружочками;16
5859;изюм темный (без косточек);270
5860;салат латук или кудрявый;11
5861;сметана, взбитая в крепкую пену;115
5862;морковь, натертая на крупной терке;33
5863;горчица, неострая
5864;листья латука, нарезанные соломкой
5865;редис, нарезанный кружочками;16
5866;тунец консервированный без заливки
5867;лук репчатый и ошпаренный;43
5868;оливки очищенные и нарезанные полосками;115
5869;лим., хорошо промытый и нарезанный мелкими кубиками (вместе с цедрой)
5870;помидоры очищенные измельченные;20
5871;капуста морская сушеная;16
5872;яблоко сладкое;45
5873;репа или брюква;23
5874;сок свекольный
5875;зелень кинзы рубленой;41
5876;сухарики со вкусом салями
5877;морская капуста;16
5878;зелень кизны;41
5879;сыр на крупной терке;370
5880;маслины нарезанные;351
5881;лист. базилика измельченные
5882;огурец тонкий;15
5883;перец черный молотый, корица
5884;семена кунжута жареные
5885;мякоть жареной телятины или нежирной свинины
5886;фасоль стручковая вареная;328
5887;йогурт обезжиренный;51
5888;смесь овощная замороженная
5889;ростки соевые
5890;уксус 3%-й, сахар;295
5891;семена подсолнечника жареные
5892;зеленый горошек (молодые стручки);75
5893;перец, укроп, петрушка;23
5894;цуккини (кабачки);18
5895;синяя
5896;капуста белокочанная измельченная;23
5897;сливы или чернослив;44
5898;ананас измельченный с соком;44
5899;пектин
5900;свекла измельченная;40
5901;огурец измельченный;15
5902;арахис измельченный
5903;огурцы маринованные или соленые;15
5904;зелень кинзы, базилика, петрушки;23
5905;черемша (стебли)
5906;зелень кинзы и рейгана;41
5907;редька маргиланская;25
5908;уксус 12%;11
5909;перец стручковый (жгучий)
5910;мясо крабов (или крабовые палочки);70
5911;фисташки или грецкие орехи, или миндаль;620
5912;капуста квашеная (с клюквой);28
5913;зелень измельченные;41
5914;сахар, уксус, соль;295
5915;уксус 5%;11
5916;яблоко желтое;45
5917;кислота лимонная;30
5918;огурец свежий иди соленый;15
5919;лист крапивы
5920;трава огуречная;15
5921;редька салатная;25
5922;редька сорта "дайкон";25
5923;лист. сельдерея
5924;клюква (облепиха мороженая);33
5925;раствор лимонной кислоты;30
5926;горчица с травами
5927;свекла салатная;40
5928;морковь молодая;33
5929;сухари (гренки)
5930;чили свежий
5931;сок лайма или лимон;30
5932;стебли сельдерея свежие
5933;сметана, майонез;115
5934;ананас консервированный (кубиками);44
5935;горчица домашняя
5936;сладкий перец крупный;19
5937;зелень (укроп, кинза);30
5938;зеленый лук и укроп;18
5939;орехи кешью или фундук;670
5940;кинза и петрушка рубленные;23
5941;тмин (джира)
5942;сметана жирный йогурт;51
5943;молоко нежирное;60
5944;сливы синие;44
5945;огурец свежий большой;15
5946;листья салата лола-росса;11
5947;виноград средняя гроздь;70
5948;молоко сгущенное с сахаром;60
5949;майонез со сметаной или йогурт;51
5950;свекла небольшая
5951;виноград черный и зеленый;70
5952;арбуз (мякоть);40
5953;молотый
5954;фрукты свежие (яблоки, сливы, инжир, карамболь и т.д.);334
5955;фрукты и ягоды по сезону (малина, клубника, смородина, ежевика, голубика, манго, ананас, киви, груши и т.д.);32
5956;сок 3-4 апельсинов, 1 лим. и яблочный или грушевый концентрированный;45
5957;абрикосы без косточек;47
5958;йогурт фруктовый;51
5959;миндаль рубленный;600
5960;фрукты свежие (яблоки, сливы, инжир, личи и т. д.);334
5961;персик;45
5962;нектарин
5963;малина или ежевика;32
5964;Для сиропа:
5965;абрикосы свежие или консервированные;47
5966;варенье фруктовое
5967;цедра тертая и сок лимонный;30
5968;ликер мятный
5969;чай зеленный с жасмином
5970;личи консервированная
5971;карамболь
5972;виноград зеленный;70
5973;виноград зеленый без косточек;70
5974;имбирь в сиропе
5975;эссенция миндальная
5976;фруктовое ассорти (клубника, виноград, киви, яблоко, банан);90
5977;фрукты (яблоко, персик, апельсин);45
5978;лепестки роз
5979;лепестки хризантем
5980;мед цветочный
5981;кокосовая стружка цветная
5982;сухофрукты (курага, чернослив, инжир, груши и яблоки);335
5983;сироп лим.дный
5984;вода розовая
5985;ананасы небольшие;44
5986;ликер ананасовый;44
5987;ликер со вкусом киви;50
5988;шоколадная паста
5989;арбуз, дыня, персик;40
5990;сметана (мед, фруктовый сироп);115
5991;фундук (миндаль);620
5992;клубника консервированная
5993;черешня;53
5994;малина консервированная;45
5995;сироп из компота
5996;смородина красная (белая);43
5997;груша зеленая;42
5998;мороженое сливочное;220
5999;ликер яичный
6000;батон пшеничный без корок
6001;арбуз и дыня;40
6002;груша и яблоко;42
6003;слива без косточек;44
6004;йогурт (сметана);51
6005;йогурт или сливки;51
6006;вишня или черешня;25
6007;ликер ореховый
6008;ядра грецких орехов измельченные
6009;ванилин на кончике ножа
6010;дыня (мякоть);45
6011;сухарики со вкусом паприки
6012;цедра лайма тертая
6013;яблоки спелые;45
6014;груши большие
6015;виноград зеленый и черный без косточек;70
6016;йогурт низкокалорийный;51
6017;халва с фисташками, порезанная кусками
6018;вода апельсиновая (или апельсиновый сок с медом);45
6019;дыни маленькие
6020;земляника садовая, нарезанная ломтиками
6021;апельсины, разделенные на дол.;45
6022;смородина красная или белая;43
6023;йогурт фруктовый, нежирный;51
6024;филе лангустов;89
6025;хвост лангуста;89
6026;сливочное масло, растопленное;750
6027;лангусты вареные;89
6028;лангуст вареный;89
6029;филе небольших кальмаров;75
6030;зеленый салат (латук, кудрявый);11
6031;кальмары, очищенные;75
6032;картофель, очищенный и нарезанный ломтиками толщиной 0,5 см;60
6033;зелень, нарезанная;41
6034;мясо крабов, вареное и измельченное;70
6035;кресс-салат или лист. дикой горчицы;11
6036;сливочное масло соленое;750
6037;хлеб, поджаренный;206
6038;лед мелко колотый
6039;зелень (петрушка, укроп и т. п.), мелко нарезанная;23
6040;зелень цикория, мелко нарезанная;41
6041;шампанское полусухое или белое сухое вино;85
6042;ракушник
6043;мясо моллюсков, вареное и измельченное;130
6044;помидоры без кожицы и семян, измельченные;20
6045;зелень кориандра, мелко нарезанная;41
6046;мякоть цыпленка (без кожи)
6047;моллюски в раковинах;130
6048;кальмары очищенные, нарезанные колечками;75
6049;рыба (филе) морской, нарезанное крупными кусками
6050;консервированная сердцевина пальмы
6051;каштан очищенный
6052;мускул морского гребешка (ломтики)
6053;икра креветок сушеная;250
6054;макаронные изделия (ушки);350
6055;цикорий салатный, мелко нарезанный
6056;сельдерей (лист.)
6057;кальмары (филе);75
6058;или кальмары (тушка);75
6059;кальмары очищенные;75
6060;или кальмары замороженные;75
6061;кальмары свежие или размороженные;75
6062;соус тартар;93
6063;лим. дольками
6064;растительное масло для кальмаров;900
6065;тесто для пиццы
6066;осьминог мелкий
6067;кальмары 1 шт;75
6068;кальмары (мини);75
6069;креветки королевские вареные;85
6070;папоротник
6071;бульон из кубика;30
6072;креветки вм очищенные "Сальмон" либо очищенные в банке;85
6073;устрицы без раковин
6074;осьминоги консервированные
6075;вода и мука для разведения блинного теста;348
6076;макаронные изделия мелкие (пастини);350
6077;лист. черемши
6078;филе трески или пикши без кожи
6079;филе кальмаров;75
6080;хлеб пшеничный без корочек, черствый;206
6081;филе кальмара;75
6082;перец чили измельченный
6083;зелень мяты или кинзы;41
6084;Для лука фри:
6085;грибы шиитаке;25
6086;соус соевый черный;93
6087;соус фасолевый черный;93
6088;вино рисовое или херес;150
6089;омары
6090;устрицы очищенные
6091;лим. и водоросли
6092;розмарин, вегета
6093;оливки черные;115
6094;креветки тигровые сырые;85
6095;перец чили красный, измельченный
6096;креветки крупные очищенные;85
6097;уксус японский;11
6098;сидр или яблочное вино;150
6099;гребешки морские вареные
6100;лобстеры вареные
6101;белое вино сухое, вода (бульон);30
6102;шампиньоны сырые;27
6103;коктейль морской
6104;бульон рыбный или куриный;30
6105;тимьян или шалфей сушеный
6106;лук репчатый или зеленый, рубленый;43
6107;сладкий перец (желтый или красный) рубленый;19
6108;белое вино или вермут;150
6109;мякоть мидий копченая;50
6110;зеленый лук (белая часть с зеленью);18
6111;макаронные изделия размером с рисовые зерна (орзо);350
6112;зеленый горошек или манжту (лопатки сахарного гороха);75
6113;рис дикий вареный;337
6114;мидии или морские гребешки, копченые;50
6115;помидоры порезанные;20
6116;мясо лобстера;70
6117;семена горчицы молотые
6118;устрицы в собственном соку
6119;корень сельдерея, рубленный
6120;помидоры в собтвенном соку;20
6121;сладкий перец, очищенный и нарезанный кусками;19
6122;колбаса из морепродуктов;250
6123;креветки крупные, варено-мороженые;85
6124;креветки мелкие, толченые со скорлупой;85
6125;картофель, вареный и измельченный;60
6126;белки яичные сырые
6127;мякиш хлебный, измельченный;206
6128;сладкий перец красный и зеленый, мелко нарезанный;19
6129;помидоры, очищенные от кожицы и;20
6130;соус белый, смешанный с 2-мя измельченными креветками;85
6131;флан грибной
6132;овощи припущенные
6133;булочки круглые
6134;гречневая каша;346
6135;горошек зеленый или кукуруза консервированные;75
6136;сыр пикантный;370
6137;зелень или листовой салат;11
6138;сухари из белого батона молотые
6139;яичный желток для льезона
6140;ликер лимонный;30
6141;кофе молотый
6142;цедра лим. мелко натертая
6143;фундук очищенный;670
6144;говядина нежирная;180
6145;волованы (см. рецепт "Волованы" )
6146;растительное масло для брынзы и для соуса;900
6147;батон багет
6148;бублики средней величины
6149;грибы белые или лисички;25
6150;кукуруза карликовая
6151;огурцы укропа;15
6152;майонез для соуса и для блинчиков;625
6153;форель копченая малосольная
6154;зелень кудрявая;41
6155;горчица для соуса
6156;кетчуп для соуса;80
6157;молоки рыбные свежие
6158;грибы японские эноки;25
6159;говядина или свинина (мякоть);180
6160;хлопья кукурузные хрустящие;369
6161;яйцо 3 шт;65
6162;бульон грибной;30
6163;соус томатный острый;20
6164;зелень или укроп;30
6165;сыр сулугуни или адыгейский;370
6166;курица копченая (мякоть);135
6167;сыр (швейцарский, голландский);370
6168;шпинат или свекольная ботва;16
6169;лапша домашняя вареная
6170;зелень свежего эстрагона или петрушки, лист. салата, перец черный, мускатный орех;23
6171;шпик или грудинка копченая;475
6172;колбаски копченые из телятины или свинины
6173;соленый накрошенный
6174;оленина со шпиком (филе) (мякоть)
6175;крутоны
6176;соус томатно-оливковый;20
6177;перепелка (ножки)
6178;перепелка ножки
6179;кляр
6180;пюре из моркови и картофеля запеченное;93
6181;цыпленок (бедро)
6182;сливки 30%-й жирности
6183;приправа
6184;соус вербиант;93
6185;сердце, легкие, печень;100
6186;кольца кальмаров "Сальмон" в рассоле;75
6187;шампиньоны замороженные нарезанные "Снежана";27
6188;лук-шалот или репчатый лук;43
6189;имбирь маринованный
6190;шампиньоны с большими шляпками;27
6191;паприка, соль
6192;фарш (свиной);200
6193;перец молотый белый
6194;грибы свежие нарезанные;25
6195;перец молотый чили
6196;мука из сушеных креветок;348
6197;соевая паста
6198;перец черный молотый, перец кайенский
6199;сыр Раклетт или другой твердый сыр;370
6200;сушки;330
6201;сыр мацарелла;370
6202;соус лимонно-апельсиновый;45
6203;сало или шпик;365
6204;перец сладкий и жгучий;19
6205;соус из паприки;93
6206;тесто пресное
6207;маслята маринованные
6208;консервы рыбные;320
6209;джем яблочный
6210;перец красный сухой измельченный
6211;хрен острый;49
6212;масло для смазывания формы;750
6213;свиная ножка
6214;лук репчатый (нашпигованный гвоздичками);43
6215;сало растопленное;770
6216;лосось копченый (горячего копчения, без костей и кожи);385
6217;лосось копченый (холодного копчения);385
6218;творог с пряностями;226
6219;зайчатина (филе)
6220;мякоть курицы (или другой птицы) жареная, нарезанная;135
6221;грибы вареные, нарезанные;25
6222;картофель в мундире;60
6223;спаржа свежая
6224;перец душистый, соль, тимьян
6225;корень петрушки, перышки зеленого лука;18
6226;бульон из телятины или из дичи;30
6227;соль морская или йодированная
6228;зелень, свежие овощи;41
6229;вино полусухое белое;150
6230;лист салата зеленого;11
6231;соль и сахар, тертая лимонная цедра;325
6232;сыр, нарезанный;370
6233;базилик и салат;11
6234;коренья (петрушки или сельдерея);23
6235;чернослив или курага;290
6236;соус сладкий;93
6237;сок абрикосовый с мякотью;47
6238;хвосты лангустов;89
6239;перец черный и кайенский молотый
6240;Для блинчиков:
6241;куриное филе отварное
6242;молотый черный перец, молотый красный перец
6243;бекон жирный
6244;арахис жареный не соленый
6245;вафли листовые квадратные
6246;помидоры средние или черри;20
6247;зеленый лук мелко рубленный;18
6248;гвоздика, кардамон
6249;сливочное масло для жаренья;750
6250;сахарная пудра для посыпки;295
6251;семечки тыквенные;580
6252;мята и чабер
6253;вырезка постная
6254;чили халапеньо маринованный, измельченный
6255;икра карпа;250
6256;помидоры обжаренные и измельченные;20
6257;бобы отварные
6258;мякоть цыпленка, отваренная и измельченная
6259;шампиньоны стерилизованные;27
6260;мясо баранье;405
6261;почка
